"run","all_cause_isolation","susceptibility","handHygieneIntervention","transferFractionRandom","importationSurge","isolateOnSuspicion","decayRate","extra_samples","randomSeed","ppeIsolationAdherenceProb","terminalRoomCleaning","output_event_file","scenario","surfaceTransferFraction","postVisitCleaning","roomCleaningEfficacy","universalPpe","surveillanceSensitivity","surveillance","ppeEfficacy","surveillanceSpecificity","decayRandom"
106,0.2,0.0045,0.0,1,0.0,0,0.07220558566041291,105,-807813854,0.6,0.8,"false",0,0.9361771463882178,0,0.5,"false",0.95,"false",0.9,0.7,1
122,0.2,0.0045,0.0,1,0.0,0,0.3177517782896757,121,-807574048,0.6,0.8,"false",0,0.28038966469466686,0,0.5,"false",0.95,"false",0.9,0.7,1
138,0.2,0.0045,0.0,1,0.0,0,0.6769776334986091,137,-807361396,0.6,0.8,"false",0,0.23951446521095932,0,0.5,"false",0.95,"false",0.9,0.7,1
154,0.2,0.0045,0.0,1,0.0,0,0.5776016139425337,153,-807218438,0.6,0.8,"false",0,0.9554690164513886,0,0.5,"false",0.95,"false",0.9,0.7,1
170,0.2,0.0045,0.0,1,0.0,0,0.09776866459287703,169,-807006120,0.6,0.8,"false",0,0.08686126675456762,0,0.5,"false",0.95,"false",0.9,0.7,1
186,0.2,0.0045,0.0,1,0.0,0,0.6314768572337925,185,-806853019,0.6,0.8,"false",0,0.8507747589610517,0,0.5,"false",0.95,"false",0.9,0.7,1
202,0.2,0.0045,0.0,1,0.0,0,0.1705439961515367,201,-806654537,0.6,0.8,"false",0,0.7115721080917865,0,0.5,"false",0.95,"false",0.9,0.7,1
218,0.2,0.0045,0.0,1,0.0,0,0.41251029912382364,217,-806405473,0.6,0.8,"false",0,0.26369394385255873,0,0.5,"false",0.95,"false",0.9,0.7,1
234,0.2,0.0045,0.0,1,0.0,0,0.1944939459208399,233,-806232045,0.6,0.8,"false",0,0.5936339260078967,0,0.5,"false",0.95,"false",0.9,0.7,1
250,0.2,0.0045,0.0,1,0.0,0,0.6420405749231577,249,-805994025,0.6,0.8,"false",0,0.9005826036445796,0,0.5,"false",0.95,"false",0.9,0.7,1
266,0.2,0.0045,0.0,1,0.0,0,0.8919880797620863,265,-805788488,0.6,0.8,"false",0,0.6987755843438208,0,0.5,"false",0.95,"false",0.9,0.7,1
282,0.2,0.0045,0.0,1,0.0,0,0.48524231114424765,281,-805610208,0.6,0.8,"false",0,0.6939884738530964,0,0.5,"false",0.95,"false",0.9,0.7,1
298,0.2,0.0045,0.0,1,0.0,0,0.46921501704491675,297,-805397569,0.6,0.8,"false",0,0.2789456504397094,0,0.5,"false",0.95,"false",0.9,0.7,1
314,0.2,0.0045,0.0,1,0.0,0,0.3104204647243023,313,-805243863,0.6,0.8,"false",0,0.6933552308473736,0,0.5,"false",0.95,"false",0.9,0.7,1
330,0.2,0.0045,0.0,1,0.0,0,0.5008532837964594,329,-805021053,0.6,0.8,"false",0,0.6902945581823587,0,0.5,"false",0.95,"false",0.9,0.7,1
346,0.2,0.0045,0.0,1,0.0,0,0.16924233734607697,345,-804802093,0.6,0.8,"false",0,0.6199809415265918,0,0.5,"false",0.95,"false",0.9,0.7,1
362,0.2,0.0045,0.0,1,0.0,0,0.1808803367894143,361,-804550945,0.6,0.8,"false",0,0.12109498423524201,0,0.5,"false",0.95,"false",0.9,0.7,1
378,0.2,0.0045,0.0,1,0.0,0,0.2155215642414987,377,-804408164,0.6,0.8,"false",0,0.07637284277006984,0,0.5,"false",0.95,"false",0.9,0.7,1
394,0.2,0.0045,0.0,1,0.0,0,0.8778674046043307,393,-804259123,0.6,0.8,"false",0,0.6546118590049446,0,0.5,"false",0.95,"false",0.9,0.7,1
410,0.2,0.0045,0.0,1,0.0,0,0.6883173841051757,409,-804075592,0.6,0.8,"false",0,0.1517684932332486,0,0.5,"false",0.95,"false",0.9,0.7,1
426,0.2,0.0045,0.0,1,0.0,0,0.43691125768236816,425,-803918380,0.6,0.8,"false",0,0.14392164535820484,0,0.5,"false",0.95,"false",0.9,0.7,1
442,0.2,0.0045,0.0,1,0.0,0,0.582827057922259,441,-803778169,0.6,0.8,"false",0,0.9845949693117291,0,0.5,"false",0.95,"false",0.9,0.7,1
458,0.2,0.0045,0.0,1,0.0,0,0.8799878763966262,457,-803561667,0.6,0.8,"false",0,0.490137608256191,0,0.5,"false",0.95,"false",0.9,0.7,1
474,0.2,0.0045,0.0,1,0.0,0,0.7966686757281423,473,-803415094,0.6,0.8,"false",0,0.5206807181239128,0,0.5,"false",0.95,"false",0.9,0.7,1
490,0.2,0.0045,0.0,1,0.0,0,0.7446344965137541,489,-803248922,0.6,0.8,"false",0,0.11244919337332249,0,0.5,"false",0.95,"false",0.9,0.7,1
506,0.2,0.0045,0.0,1,0.0,0,0.578276946907863,505,-803110694,0.6,0.8,"false",0,0.8025523661635816,0,0.5,"false",0.95,"false",0.9,0.7,1
522,0.2,0.0045,0.0,1,0.0,0,0.7209749035537243,521,-802877754,0.6,0.8,"false",0,0.5975808065850288,0,0.5,"false",0.95,"false",0.9,0.7,1
538,0.2,0.0045,0.0,1,0.0,0,0.08997282083146274,537,-802670252,0.6,0.8,"false",0,0.31044242600910366,0,0.5,"false",0.95,"false",0.9,0.7,1
554,0.2,0.0045,0.0,1,0.0,0,0.06210221885703504,553,-802457736,0.6,0.8,"false",0,0.9031847692094743,0,0.5,"false",0.95,"false",0.9,0.7,1
570,0.2,0.0045,0.0,1,0.0,0,0.6780404127202928,569,-802190378,0.6,0.8,"false",0,0.5674204847309738,0,0.5,"false",0.95,"false",0.9,0.7,1
586,0.2,0.0045,0.0,1,0.0,0,0.31842667423188686,585,-802034444,0.6,0.8,"false",0,0.48285196465440094,0,0.5,"false",0.95,"false",0.9,0.7,1
602,0.2,0.0045,0.0,1,0.0,0,0.2605122202076018,601,-801852581,0.6,0.8,"false",0,0.617583516985178,0,0.5,"false",0.95,"false",0.9,0.7,1
618,0.2,0.0045,0.0,1,0.0,0,0.24380254442803562,617,-801608666,0.6,0.8,"false",0,0.5940027635078877,0,0.5,"false",0.95,"false",0.9,0.7,1
634,0.2,0.0045,0.0,1,0.0,0,0.4087271911557764,633,-801362290,0.6,0.8,"false",0,0.29492185707204044,0,0.5,"false",0.95,"false",0.9,0.7,1
650,0.2,0.0045,0.0,1,0.0,0,0.9094762129243463,649,-801191127,0.6,0.8,"false",0,0.34413531329482794,0,0.5,"false",0.95,"false",0.9,0.7,1
666,0.2,0.0045,0.0,1,0.0,0,0.42076394869945943,665,-801045927,0.6,0.8,"false",0,0.6099967744667083,0,0.5,"false",0.95,"false",0.9,0.7,1
682,0.2,0.0045,0.0,1,0.0,0,0.30121641606092453,681,-800826817,0.6,0.8,"false",0,0.3018650116864592,0,0.5,"false",0.95,"false",0.9,0.7,1
698,0.2,0.0045,0.0,1,0.0,0,0.17257283139042556,697,-800686760,0.6,0.8,"false",0,0.40323866810649633,0,0.5,"false",0.95,"false",0.9,0.7,1
714,0.2,0.0045,0.0,1,0.0,0,0.04585871775634587,713,-800457396,0.6,0.8,"false",0,0.5350595612544566,0,0.5,"false",0.95,"false",0.9,0.7,1
730,0.2,0.0045,0.0,1,0.0,0,0.7149041129741818,729,-800190652,0.6,0.8,"false",0,0.17784370225854218,0,0.5,"false",0.95,"false",0.9,0.7,1
746,0.2,0.0045,0.0,1,0.0,0,0.8900419462006539,745,-800044941,0.6,0.8,"false",0,0.4001628963742405,0,0.5,"false",0.95,"false",0.9,0.7,1
762,0.2,0.0045,0.0,1,0.0,0,0.8693992742337286,761,-799876967,0.6,0.8,"false",0,0.027703079860657454,0,0.5,"false",0.95,"false",0.9,0.7,1
778,0.2,0.0045,0.0,1,0.0,0,0.553359622368589,777,-799742711,0.6,0.8,"false",0,0.04668630240485072,0,0.5,"false",0.95,"false",0.9,0.7,1
794,0.2,0.0045,0.0,1,0.0,0,0.46337133599445224,793,-799614806,0.6,0.8,"false",0,0.13609802746213973,0,0.5,"false",0.95,"false",0.9,0.7,1
810,0.2,0.0045,0.0,1,0.0,0,0.6350111574865878,809,-799461941,0.6,0.8,"false",0,0.44053472694940865,0,0.5,"false",0.95,"false",0.9,0.7,1
826,0.2,0.0045,0.0,1,0.0,0,0.1254165517166257,825,-799252256,0.6,0.8,"false",0,0.0041072857566177845,0,0.5,"false",0.95,"false",0.9,0.7,1
842,0.2,0.0045,0.0,1,0.0,0,0.24220139509998262,841,-799127711,0.6,0.8,"false",0,0.7907363625708967,0,0.5,"false",0.95,"false",0.9,0.7,1
858,0.2,0.0045,0.0,1,0.0,0,0.2905981002841145,857,-798883132,0.6,0.8,"false",0,0.8116894245613366,0,0.5,"false",0.95,"false",0.9,0.7,1
874,0.2,0.0045,0.0,1,0.0,0,0.8574991293717176,873,-798633274,0.6,0.8,"false",0,0.9306852205190808,0,0.5,"false",0.95,"false",0.9,0.7,1
890,0.2,0.0045,0.0,1,0.0,0,0.21112660830840468,889,-798444745,0.6,0.8,"false",0,0.07670929655432701,0,0.5,"false",0.95,"false",0.9,0.7,1
906,0.2,0.0045,0.0,1,0.0,0,0.13231785129755735,905,-798292062,0.6,0.8,"false",0,0.10750349005684257,0,0.5,"false",0.95,"false",0.9,0.7,1
922,0.2,0.0045,0.0,1,0.0,0,0.41928553069010377,921,-798136558,0.6,0.8,"false",0,0.343539027730003,0,0.5,"false",0.95,"false",0.9,0.7,1
938,0.2,0.0045,0.0,1,0.0,0,0.7325407662428916,937,-797951134,0.6,0.8,"false",0,0.5094220631290227,0,0.5,"false",0.95,"false",0.9,0.7,1
954,0.2,0.0045,0.0,1,0.0,0,0.4499268652871251,953,-797778987,0.6,0.8,"false",0,0.04980865842662752,0,0.5,"false",0.95,"false",0.9,0.7,1
970,0.2,0.0045,0.0,1,0.0,0,0.43011881364509463,969,-797640257,0.6,0.8,"false",0,0.981127786450088,0,0.5,"false",0.95,"false",0.9,0.7,1
986,0.2,0.0045,0.0,1,0.0,0,0.33138340595178306,985,-797403221,0.6,0.8,"false",0,0.7912752996198833,0,0.5,"false",0.95,"false",0.9,0.7,1
